review_cluster_id,ambiguity_type,reviewer_final_ruling,manual_review_status,reviewer_event_count_final,reviewer_event_price_final,price_rule,source_confidence,source_urls,reviewer_notes,reviewed_by,reviewed_date
acris_site_cluster_2025020700702001,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,32000000,POSITIVE_DEED_ZERO_COMPANION_EXTERNAL_CONFIRMED,HIGH,https://commercialobserver.com/2025/02/hebrew-union-college-56-west-66th-street/;https://nypost.com/2025/02/13/real-estate/hebrew-union-college-purchases-abcs-longtime-headquarters/;https://propertyinformationportal.nyc.gov/parcels/parcel/1011180052,"External review found ChatGPT returning an external-price ruling for the 56 West 66th Street packet. Commercial Observer reports that Hebrew Union College-Jewish Institute of Religion purchased the First Battery Armory at 56 West 66th Street from American Broadcasting Company / ABC for 32M, citing JLL. The New York Post likewise reports that Hebrew Union College purchased ABC's longtime Upper West Side headquarters, the First Battery Armory at 56 West 66th Street, for 32M based on city records filed in February 2025. NYC Property Information Portal confirms the parcel / address match, BBL 1011180052, with parties including American Broadcasting Companies Inc. and Hebrew Union College Jewish Institute of Religion. Treat as one externally reported sale at 32M. The same-date zero-dollar document is a companion recording in the same closing package, not a separate economic sale.",chatgpt_browser_review,2026-06-14
acris_site_supercluster_2025031200632002,same_date_site_partial_interest_supercluster,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,7050150.61,PARTIAL_INTEREST_POSITIVE_DEED_NO_GROSS_UP_EXTERNAL_CONFIRMED,HIGH,https://www.pincusco.com/hyman-azar-pays-7-1m-to-sutton-management-for-50-stake-in-retail-in-mt-eden/;https://www.pincusco.com/property/76-east-170-street/;https://elementix.ai/investors/ny/paulette-azar,"External review found ChatGPT returning an external-price ruling for the 54 East 170th Street packet. PincusCo reports that Hyman Azar, through HA 170th Street Owner LLC, paid about 7.1M through a partial interest to Sutton Management / C.S. Realty Associates for the retail building at 54 East 170th Street; it says the deal closed March 7 2025, was recorded March 19 2025, and was for a 50 percent stake. PincusCo's property page for BBL 2028420018 lists the parcel as 54 East 170th Street, owner / acquirer Hyman Azar, acquired March 19 2025 for about 7.1M, and separately notes related same-day debt of 8M. Elementix also links the property to HA 170th Street Owner LLC and reports consideration of about 7.1M. Treat as one partial-interest transaction at the precise positive ACRIS consideration amount of 7.050151M. Do not sum with the zero-dollar companion deed and do not scale the 50 percent stake to an implied full-property value.",chatgpt_browser_review,2026-06-14
acris_site_supercluster_2025031800501001,same_date_site_partial_interest_supercluster,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,5644750.34,PROJECT_RECAP_POSITIVE_DEED_NO_GROSS_UP,MEDIUM,https://www.propertyshark.com/mason/Property/667960/6128-6224-8-Ave-Brooklyn-NY-11220/;https://propertyinformationportal.nyc.gov/parcels/parcel/3057940075;https://www.pincusco.com/watermark-rubin-equities-sign-210m-construction-loan-with-s3-capital-for-mixed-use-in-sunset-park/;https://commercialobserver.com/2025/03/210m-sunset-park-brooklyn-resi-tower/;https://rebusinessonline.com/s3-capital-provides-210m-construction-loan-for-mixed-use-development-in-brooklyn/,"External review found ChatGPT returning an external-price ruling for the 6128 8 Avenue / 6208 Eighth Avenue packet. PropertyShark reports 6208 Eighth Avenue with purchase date 03/14/2025 and purchase price 5.644750M, and its title / sales history lists the same March 2025 sale. NYC Property Information Portal matches the parcel BBL 3057940075 / 6128 8 Avenue and shows the same relevant party pattern, including 6208 8th Avenue Owner LLC and TWRLR Tower LLC, with a March 2025 deed for 5.644750M. PincusCo reports that Watermark Capital Group and Rubin Equities, through TWRLR Tower LLC, signed a 210M S3 Capital construction loan for the 6128 8th Avenue development; Commercial Observer and REBusinessOnline separately identify the project as a Watermark / Rubin-sponsored 497-unit mixed-use development backed by that loan. Treat as one site-level transfer / recapitalization event with disclosed consideration of 5.644750M. Do not scale the 5 percent deed to an implied full-property value, and do not treat the zero-dollar / 100 percent companion deed as a second economic sale.",chatgpt_browser_review,2026-06-14
acris_site_cluster_2025070800068003,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,11009125,ASSEMBLAGE_POSITIVE_DEED_ZERO_COMPANION_EXTERNAL_CONFIRMED,HIGH,https://www.pincusco.com/vaja-group-pays-11m-to-anagnostopoulos-family-for-dev-site-in-ditmars-steinway/;https://propertyinformationportal.nyc.gov/parcels/parcel/4008370009;https://www.iprg.com/property/31-05-astoria-boulevard/,"External review found ChatGPT returning an external-price ruling for the 31-05 31 Street / 31-05 Astoria Boulevard packet. PincusCo reports that Vaja Group, through Neptune Tower LLC, paid 11M to the Anagnostopoulos family for three properties including 31-05 31st Street in Ditmars Steinway, Queens; it states that the deal closed July 3 2025 and was recorded July 15 2025, matching this cluster's transaction date and buyer / seller pattern. NYC Property Information Portal search results for the same parcels show a deed dated 07/03/2025 with consideration 11.009125M, seller names including the Thomas Anagnostopoulos Family Trust and the Aglaia Anagnostopoulos Family Trust, and buyer Neptune Tower LLC; another same-date deed appears with no disclosed price. IPRG's listing for 31-05 Astoria Boulevard identifies the same assemblage as block / lots 00837-09, 16, and 17, at Astoria Boulevard North and 31st Street, with asking price 10.5M. Treat as one site-level assemblage sale at 11.009125M, not two separate economic sales. The zero-dollar deed is a companion conveyance in the same closing package, and no amount should be summed beyond the single positive consideration.",chatgpt_browser_review,2026-06-14
acris_site_supercluster_2025081400813001,same_date_site_partial_interest_supercluster,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,10299104.68,PARTIAL_INTEREST_REIT_RESTRUCTURING_NO_GROSS_UP,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1009670001;https://www.crezly.com/building/1009670001/;https://s206.q4cdn.com/416337205/files/doc_financials/2025/q4/GO-Residential-REIT-2025-Q4-FS-Final.pdf;https://www.disnat.com/Forms/Prospectus/prospectus%20p%20a.pdf,"External review found ChatGPT returning an external-price ruling for the 616-626 First Avenue / American Copper Buildings packet. NYC Property Information Portal for BBL 1009670001 shows a deed dated 07/31/2025 for 10.299105M, seller American Copper Building LLC, buyer AH American Copper LLC. Crezly reports a last recorded sale of 10.3M in August 2025 and identifies AH American Copper LLC as recorded owner. GO Residential REIT's 2025 financial statements say that on July 31 2025 the REIT indirectly acquired its initial properties through contributions of equity interests, including American Copper Building Holdings LLC, AH American Copper Junior Mezz LLC, and MS American Copper Junior Member LLC, in exchange for OpCo units. The GO Residential prospectus confirms the underlying TIC ownership structure and appraises the Copper Buildings at 1.0449B as of March 31 2025, making clear that the 10.299105M recorded deed is a fractional / restructuring consideration, not a full-property sale price. Treat as one partial-interest / REIT-IPO restructuring event at 10.299105M. Do not scale by percent transferred and do not treat the zero-dollar companion deed as a second sale.",chatgpt_browser_review,2026-06-14
acris_site_supercluster_2025122200870001,same_date_site_partial_interest_supercluster,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,2300000,OFFICIAL_DOF_POSITIVE_DEED_ZERO_COMPANION_NO_GROSS_UP,HIGH,https://www.nyc.gov/assets/finance/downloads/pdf/rolling_sales/rollingsales_bronx.pdf;https://bblclub.com/property/2-4605-12/overview/815-Burke-Avenue-Bronx-Ny-10467;https://metrodeeds.com/building/815-burke-avenue-bronx-2046050012,"External review found ChatGPT returning an external-price ruling for the 815 Burke Avenue packet. NYC Department of Finance Bronx rolling-sales data lists 815 Burke Avenue, block 4605, lot 12, building class O5, sale date 12/17/2025, and sale price 2.3M; this is the strongest source because it is an official DOF sales file. BBL Club identifies the same property as 815 Burke Avenue / BBL 2046050012, reports sale date 12/17/2025 and sale price 2.3M, and lists related contacts / entities including JEBS 900 LLC, Southland Bronx LLC, and VBE Burke LLC. MetroDeeds confirms the same BBL / address match, 815 Burke Avenue, BBL 2046050012, block 4605, lot 12, building class O5. Treat the two ACRIS documents as one same-date site-level transfer package at 2.3M. The zero-dollar / 100 percent document is a companion conveyance in the same ownership package, while the priced deed supplies the supported consideration. Do not sum, scale by the 50 percent transfer value, or treat the raw 150 percent transfer total literally.",chatgpt_browser_review,2026-06-14
acris_site_cluster_2018071600345001,same_buyer_date_multidoc_different_amounts,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,1155000000,EXTERNAL_TOTAL_MATCHES_SUM_TWO_DEEDS,HIGH,https://commercialobserver.com/2019/04/disneys-magic-kingdom-in-downtown-manhattan/;https://commercialobserver.com/2018/07/silverstein-prepares-to-buy-abc-campus-for-1-2b/;https://www.wral.com/archive/17685894/;https://arielpa.nyc/news/press-releases/ariel-property-advisors-2018-investment-sales-market-dollar-volume-rises-almost-30-nears-2013-levels,"External review found Commercial Observer, WRAL / NYT republication, and Ariel Property Advisors reporting one Disney / ABC Upper West Side campus sale to Silverstein at 1.155B around the cluster date. The reported assemblage includes the same West End, Columbus Avenue, West 66th Street, and West 67th Street addresses in the ACRIS legal rows. The two ACRIS positive documents are 175M and 980M, summing exactly to the externally reported 1.155B total. Treat as one economic site / campus assemblage sale with final price 1.155B; do not keep the two documents as separate economic events. Downstream classification can separately flag leaseback / assemblage character.",chatgpt_browser_review,2026-06-16
acris_site_cluster_2021121700645006,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFIRMED,6,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_PORTFOLIO_SITE_EVENTS,MEDIUM,https://www.prnewswire.com/news-releases/storagemart-to-acquire-manhattan-mini-storage-301423040.html;https://dbrs.morningstar.com/research/390865/dbrs-morningstar-assigns-provisional-ratings-to-smrt-commercial-mortgage-trust-2022-mini-commercial-mortgage-pass-through-certificates-series-2022-mini;https://assets.ctfassets.net/dqx4ywg83raq/6LxuygCVzXcT3NjDPpkLr4/63d3350dd029b5af260f9acba7a77e3c/390859.pdf;https://www.multihousingnews.com/storagemart-buys-entire-manhattan-mini-storage-portfolio/,"External review found StorageMart / Manhattan Mini Storage portfolio evidence, including StorageMart's 2021 announcement of an acquisition of Manhattan Mini Storage's 18 self-storage real estate locations throughout Manhattan, DBRS / Morningstar materials describing SM I MMS's fee-simple interest in an 18-facility Manhattan self-storage portfolio, and Multi-Housing News reporting Edison Properties' sale of the full Manhattan Mini Storage portfolio to StorageMart. The six ACRIS documents in this cluster are distinct non-contiguous Manhattan self-storage sites with separate seller LLCs and separate positive deed amounts. For the first-layer site-event file, keep the six positive-price deed events separate rather than summing them into one artificial six-site event. Carry the portfolio-acquisition context downstream for private-market classification.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2021121000345001,same_buyer_date_multidoc_different_amounts,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,506000000,EXTERNAL_TOTAL_MATCHES_SUM_TWO_ADJACENT_DENIZEN_DEEDS,HIGH,https://dr201.s3.amazonaws.com/eg/Frequently%20Asked%20Questions_v2.pdf;https://commercialobserver.com/2021/12/all-year-closes-denizen-sale-in-brooklyn-for-506m-amid-bankruptcy/;https://www.olshanlaw.com/newsroom/news/AtlasCapital-Acquistion-Transaction-Lenders-Amenities;https://dr201.s3.amazonaws.com/eg/Evergreen%20-%20Confirmation%20Order.pdf,"External review found All Year / Evergreen bankruptcy materials, Commercial Observer, and Olshan reporting one sale of the two-building Denizen Bushwick complex to Atlas / ACI VI Denizen for 506M. The bankruptcy materials identify Evergreen Gardens I LLC and Evergreen Gardens II LLC as the ownership entities for the two adjacent Denizen buildings, matching the two seller entities and BBLs in this cluster. The two ACRIS positive deed amounts are 249.205M and 256.795M, summing exactly to the externally reported 506M total. Treat as one first-layer economic site event with both source documents and both legal BBLs. Downstream BBL-level price allocation should not assume the two deed splits are clean parcel-level market values without a separate allocation rule.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015091500905003,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFIRMED,3,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_PORTFOLIO_SITE_EVENTS,HIGH,https://www.willkie.com/news/2015/09/bl-management-sells-24-apartment-buildings;https://therealdeal.com/magazine/new-york-november-2015/multifamily-mania/;https://www.multihousingnews.com/top-10-nyc-multifamily-sales-in-september-2015/,"External review found Willkie and The Real Deal reporting a larger B&L Management sale of 24 Manhattan rental buildings to a Blackstone / Fairstead-led joint venture around this date, and Multi-Housing News reporting property-level prices that match the three ACRIS positive deed amounts: 196.705558M for 232-262 West 19th Street, 54.316839M for 1147 First Avenue / 344 East 63rd Street, and 82.431M for 31-37 East 31st Street. The three documents are distinct non-contiguous Manhattan multifamily properties with separate seller LLCs and separate externally corroborated site prices. For the first-layer site-event file, keep the three positive-price deed events separate rather than summing them into one artificial three-site event. Carry the portfolio-acquisition context downstream for private-market classification.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2014121700754001,same_buyer_date_multidoc_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,328472621.68,SUM_ACRIS_DEED_CONSIDERATION_EXTERNAL_ALL_IN_PRICE_IN_NOTES,HIGH,https://www.sec.gov/Archives/edgar/data/1649096/000161577417000417/s105259_s11a.htm;https://www.sapir.com/50-murray-street;https://www.sapir.com/53-park-place;https://propertyinformationportal.nyc.gov/parcels/parcel/1001260027,"External review found Clipper Realty SEC materials and Sapir property pages identifying 110 Church Street / 50 Murray Street and 53 Park Place as the combined Tribeca House properties acquired on 2014-12-15. Treat the two ACRIS documents and BBLs as one first-layer site event. Code reviewer_event_price_final as the sum of the ACRIS deed consideration amounts, 262.77809735M plus 65.69452433M equals 328.47262168M, to keep the first-layer price definition comparable to other ACRIS / DOF deed-consideration prices. The SEC filing reports a higher all-in acquisition purchase price of 557.28M, consisting of 222.28M cash plus 335M assumed mortgage debt; preserve that distinction in notes rather than substituting an assumed-debt-inclusive accounting value into the first-layer deed-price field. The nonprofit / religious warning is a false positive caused by Church in the street and entity name.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015010500559004,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFLICTING,4,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_PUBLIC_PRESERVATION_RECAP,MEDIUM,https://www.nyc.gov/assets/nycha/downloads/pdf/nddb2017.pdf;https://chpcny.org/publication/evaluation-of-nychas-triborough-pilot-project-interim-report/;https://lmdevpartners.com/projects/triborough-portfolio/;https://citylimits.org/worries-about-process-long-term-impact-greet-nycha-deal/;https://comptroller.nyc.gov/wp-content/uploads/documents/HA-Financial-Statements-12-31-16.pdf,"External review found official and nonprofit sources identifying this as the December 2014 NYCHA Triborough / Section 8 Recap preservation transaction covering multiple project-based Section 8 developments across boroughs. NYCHA contributed / transferred properties into a public-private preservation structure involving NYCHA Triborough Preservation HDFC / LLC, L+M, BFC / Preservation Partners, and public financing sources. The four ACRIS positive deeds correspond to distinct non-contiguous deed / site groups: 510 East 156 Street; 930 Halsey Street plus 901 Macon Street; 606 East 13th Street plus 205 Avenue C; and 1772 Madison Avenue. For the first-layer site-event file, keep the four positive-price deed events separate rather than collapsing them into one artificial multi-borough event. Use each ACRIS deed amount for the resulting site-event prices. Official external materials describe broader recap / transaction values around 300M or nearly 300M, which do not exactly match the ACRIS deed sum of 277.028571M; treat that as a price-basis conflict and preserve it in notes. Downstream classification should flag NYCHA / public authority seller, HDFC / related-party buyer, public-private preservation, tax-credit / bond financing, and likely non-private-market eligibility concerns.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015071400960001,same_buyer_date_multidoc_different_amounts,CONFIRM_EXTERNAL_TOTAL_PRICE,EXTERNAL_CONFIRMED,1,270000000,POSITIVE_DEED_ZERO_COMPANION_EXTERNAL_CONFIRMED,HIGH,https://commercialobserver.com/2015/07/savanna-closes-100-wall-street-sale-to-cornerstone/;https://www.propertyshark.com/Real-Estate-Reports/2016/01/13/top-20-most-expensive-nyc-office-sales-in-2015/;https://a836-pts-access.nyc.gov/care/datalets/datalet.aspx?LMparent=20&UseSearch=no&jur=65&mode=asmt_fin_2025&pin=1000380017&taxyr=2022;https://apops.mas.org/pops/m010010/,"External review found Commercial Observer reporting the city-recorded sale of 100 Wall Street to Cornerstone / 100 Wall Investments LLC for 270M and PropertyShark's 2015 office-sales ranking independently listing 100 Wall Street with sale date 2015-07-13, buyer 100 Wall Investments LLC, seller 100 Wall Street Property LLC, and sale price 270M. The same-date 88 Pine Street document has zero consideration, and external / official property-context sources link 100 Wall Investments LLC and the 88 Pine / 100 Wall plaza relationship. Treat as one first-layer site event at 270M with both source documents and both legal BBLs; do not create a separate zero-dollar event for 88 Pine Street. Downstream classification can flag office operating-property sale and ancillary plaza / related-parcel companion deed.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2019102900705001,same_buyer_date_multidoc_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,155000000,SUM_ACRIS_DEED_CONSIDERATION_CONFIRMED_COMBINED_PRESERVATION_PROJECT,HIGH,https://nyc.legistar.com/ViewReport.ashx?Extra=WithText&GID=61&GUID=FDBF07C6-1320-46F8-83A8-A5CEF7D27A3A&ID=4069579&M=R&N=Master&Title=Legislation+Details+%28With+Text%29;https://www.lmfm.com/portfolio/the-miles-the-parker-putnam-portfolio/;https://www.multihousingnews.com/lm-invesco-partner-for-1-2b-nyc-housing-deal/;https://propertyinformationportal.nyc.gov/parcels/parcel/1017700158;https://propertyinformationportal.nyc.gov/parcels/parcel/1016450015,"External review found NYC Council / HPD Article XI materials treating Block 1645 Lot 15 and Block 1770 Lot 158 together as the Miles & Parker exemption area and identifying Miles Parker Owner HDFC / LLC as the owner structure. L+M Fund Management describes The Miles + The Parker as a single Putnam Portfolio entry at 1990 and 1890 Lexington Avenue, and Multi-Housing News describes the L+M / Invesco acquisition of a broader five-property preservation portfolio including these properties. Treat 1890 Lexington Avenue / The Parker and 1990 Lexington Avenue / The Miles as one first-layer Miles + Parker site event with both source deeds and both legal BBLs. The two ACRIS deed consideration amounts, 131.3M and 23.7M, sum to 155M and should be used as the first-layer deed-consideration price. Downstream classification should flag affordable / workforce preservation, HDFC / Article XI structure, L+M Workforce Housing Fund, and inclusion in the larger Putnam Portfolio; do not treat the 155M as the full parent portfolio price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011060600938001,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFLICTING,2,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_HOTEL_PACKAGE_PRICE_BASIS_CONFLICT,MEDIUM,https://www.prnewswire.com/news-releases/morgans-hotel-group-sells-royalton-and-morgans-for-140-million-122467173.html;https://www.sec.gov/Archives/edgar/data/1342126/000119312512106816/d288074d10k.htm;https://www.reuters.com/article/morganshotel/update-1-morgans-hotel-closes-sale-of-two-hotels-pays-off-debt-idUKL3E7GN2QJ20110523/;https://therealdeal.com/new-york/2011/04/04/morgans-hotel-237-madison-avenue-and-royalton-hotel-44-west-44th-stret-sold-to-felcor-lodging-trust-for-140m/,"External review found Morgans Hotel Group and press sources describing a broader two-hotel FelCor / Morgans package sale, with Morgans continuing to operate the hotels under management agreements. Morgans Hotel Group's 2011 Form 10-K reports seller-side sale prices of 51.8M for Morgans at 237 Madison Avenue and 88.2M for Royalton at 44-47 West 43rd Street, totaling 140M, while the ACRIS deed consideration amounts are 46.0738M and 80.9512M, totaling 127.025M. Treat the two documents as two distinct non-contiguous hotel site events with separate seller entities and separate ACRIS deed prices, rather than one combined first-layer site event. Preserve the external 140M package price and external allocations in notes as a price-basis conflict. Downstream classification should flag hotel operating assets, continued Morgans management agreements, and two-property package acquisition.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015093000386001,same_buyer_date_multidoc_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,123000000,SUM_ACRIS_DEED_CONSIDERATION_CONFIRMED_PAIRED_BUILDING_SALE,HIGH,https://therealdeal.com/new-york/2015/09/24/jeff-kayes-stone-street-buys-gramercy-rentals-for-123m/;https://therealdeal.com/new-york/2015/04/29/broad-street-development-wants-130m-for-200-unit-gramercy-portfolio/;https://www.jll.com/en-us/newsroom/sale-of-210-220-east-22nd-st-rental-building-in-manhattan,"External review found The Real Deal reporting Stone Street's acquisition of the two Gramercy rental buildings at 210 and 220 East 22nd Street for a combined 123M and earlier reporting that the two buildings were marketed together as a Gramercy portfolio. JLL later described 210-220 East 22nd Street as one combined property made up of two paired buildings with shared connectivity and amenities. The two ACRIS deed consideration amounts, 49.2M and 73.8M, sum exactly to the externally reported 123M combined price, and the buyer entity name references both addresses. Treat 210 East 22nd Street and 220 East 22nd Street as one first-layer paired-property site event with both source deeds and both legal BBLs. Downstream BBL-level price allocation should not assume the deed split is an independent market valuation without a separate allocation rule.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015091500895005,same_buyer_date_multidoc_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFLICTING,1,109506146.48,SUM_ACRIS_DEED_CONSIDERATION_INSTITUTIONAL_AFFILIATION_PRICE_BASIS_CONFLICT,MEDIUM,https://www.yu.edu/sites/default/files/legacy//uploadedFiles/Offices_and_Services/Business-Affairs/Financial_Statements_and_Documents/Yeshiva%20University%20Financial%20Statements%202015.pdf;https://www.prnewswire.com/news-releases/montefiore-health-system-and-yeshiva-university-finalize-joint-agreement-for-albert-einstein-college-of-medicine-300140420.html;https://www.law360.com/articles/706192/montefiore-drops-209m-for-yeshiva-u-bronx-properties,"External review found Yeshiva audited financial statements and Montefiore / Yeshiva announcements confirming that on 2015-09-09 Yeshiva transferred operational and financial responsibility for Albert Einstein College of Medicine to a newly created Montefiore-controlled not-for-profit corporation, COM Affiliation / New Einstein, including Einstein-related land and buildings in the Bronx. Treat the two ACRIS deeds and listed legal BBLs as one first-layer institutional campus / site-event transfer. Use the ACRIS deed consideration sum, 11.90845M plus 97.59769648M equals 109.50614648M, for comparability with the ACRIS / DOF deed-price field. External materials describe broader affiliation consideration involving bond defeasance, debt assumption, assumed liabilities, and future payments, and a paywalled Law360 headline reports a higher property value; preserve this as a price-basis conflict rather than substituting broader enterprise / affiliation value. Downstream classification should flag nonprofit / institutional transfer, Montefiore-controlled affiliate buyer, Yeshiva seller, medical-school campus assets, non-arm's-length / mission-affiliation transaction, and likely private-market exclusion concerns.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015031100096001,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFIRMED,5,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_PARTIAL_PORTFOLIO_SUBSET,HIGH,https://therealdeal.com/new-york/2014/11/17/peter-rebenwurzel-in-contract-to-buy-urban-americans-brooklyn-heavy-portfolio-for-236m/;https://therealdeal.com/magazine/new-york-november-2015/multifamily-mania/;https://www.propertyshark.com/mason/Property/336483/2425-Nostrand-Ave-Brooklyn-NY-11210/,"External review found The Real Deal reporting the broader Kings and Queens portfolio sale, described as a 16-building / roughly 1,400-unit portfolio for 236M, with Coney Realty Group and Malek Management as buyers, and PropertyShark independently listing 2425 Nostrand Avenue with a 2015-03-10 sale price of 32.096M matching one ACRIS deed. The five ACRIS documents in this cluster are distinct non-contiguous Brooklyn multifamily properties with separate buyer LLCs and separate positive deed amounts, totaling 96.436M, which is only a subset of the externally reported parent portfolio. For first-layer site-event construction, keep the five positive-price deed events separate rather than summing them into an artificial five-property partial-portfolio event. Downstream classification should flag Kings and Queens portfolio transaction, Coney Realty Group / Malek Management context, rent-stabilized multifamily operating assets, and possible portfolio-sale treatment.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022110201051009,rights_complex_multidoc,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,92083019.16,POSITIVE_DEED_ZERO_RIGHTS_COMPANION_CONTEXT_CONFIRMED,MEDIUM,https://therealdeal.com/new-york/2024/07/30/rockrose-to-buy-91-pacific-street/;https://therealdeal.com/new-york/2024/08/19/rockrose-buys-lich-site-from-madison-realty-capital/;https://offeringplandatasearch.ag.ny.gov/REF/planFormServlet?planId=cd180031;https://renthistory.org/legal-documents/id.php?document_id=2023021500768002,"External review found reporting and offering-plan evidence tying the property to the former Long Island College Hospital / River Park development site at 91-95 Pacific Street / 2 River Park, with Fortis / FPG CH 91 Pacific LLC as sponsor / seller and Madison Realty / Pacific Hicks Owner 2 LLC as buyer around the October 2022 distressed / foreclosure-avoidance transfer context. The exact 92.08301916M consideration is from the positive ACRIS deed rather than independently reported in press. The zero-dollar 2023 document has the same BBL and buyer, is flagged air_rights=Y, and has percent_trans=0, so treat it as an ancillary rights / source document attached to the same event, not a separate missing-price event. Downstream classification should flag former LICH / River Park development site, distressed / foreclosure context, rights-complex documentation, and possible relationship to separate 350 Hicks / Hicks Street site records.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2025110500231001,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFIRMED,6,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_PARTIAL_AFFORDABLE_PORTFOLIO,HIGH,https://www.greystone.com/news/greystone-provides-114-5-million-bridge-loan-for-the-acquisition-and-rehabilitation-of-affordable-housing-portfolio-in-queens/;https://legistar.council.nyc.gov/LegislationDetail.aspx?GUID=E969099E-AA33-4939-A4EA-6B66D414273F&ID=7718008&Options=&Search=;https://www.multihousingnews.com/greystone-provides-115m-loan-for-nyc-affordable-portfolio/;https://traded.co/deals/new-york/multifamily/sale/67-15-dartmouth-street/,"External review found Greystone, NYC Council Article XI materials, Multi-Housing News, and Traded identifying a broader State Preservation Portfolio / Iris Holdings / LeFrak affordable-housing preservation transaction. Official NYC Council materials define a nine-lot Queens exemption area that includes the six BBLs in this packet plus three additional lots, and press / finance sources report a nine-property portfolio, with Traded reporting a 109.5M sale price and Greystone / Multi-Housing News reporting a 114.5M bridge loan for acquisition and rehabilitation. The six ACRIS documents in this cluster are distinct non-contiguous Queens multifamily properties with separate seller LPs and separate positive deed amounts. For first-layer site-event construction, keep the six positive-price deed events separate rather than summing them into one artificial six-property partial-portfolio event. Downstream classification should flag affordable-housing preservation, HDFC / LP Article XI ownership, HPD regulatory agreement, LeFrak seller context, Iris Holdings sponsor context, and broader nine-property portfolio treatment.",chatgpt_browser_review,2026-06-17
